2021-11-02 17:29:02,234  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DeveloperService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=KMSOrganizationService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,241  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : RateLimit has these dependencies [ [NameRegistration{name=CacheService}] ]
2021-11-02 17:29:02,242  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : EnvoyProxyService has these dependencies [ [NameRegistration{name=HttpClientService}] ]
2021-11-02 17:29:02,250  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : MessageProcessorService has these dependencies [ [NameRegistration{name=ComponentConfigurationService}, NameRegistration{name=CommunicationService}, NameRegistration{name=RepositoryService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=CacheService}, NameRegistration{name=ServerMetricsService}, NameRegistration{name=APIClassificationService}, NameRegistration{name=HTTPTransport}, InterfaceRegistration{interfaceClass=interface com.apigee.storage.StorageService}, NameRegistration{name=GeoIPService}] ]
2021-11-02 17:29:02,256  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : SenseService has these dependencies [ [NameRegistration{name=ZooKeeperService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=FeatureService}, NameRegistration{name=ServerMetricsService}] ]
2021-11-02 17:29:02,259  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : EdgeMicroService has these dependencies [ [NameRegistration{name=RepositoryService}, NameRegistration{name=CollectionService}, NameRegistration{name=KeyValueMapService}, NameRegistration{name=ServerBindService}] ]
2021-11-02 17:29:02,261  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : KeyValueMapService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=KeyManagementService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,262  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : LegacyKeyValueMapService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=KeyManagementService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,265  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : CpsKeyValueMapService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=KeyManagementService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,268  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : FeatureFlagService has these dependencies [ [NameRegistration{name=ZooKeeperService}] ]
2021-11-02 17:29:02,268  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : HttpClientService has these dependencies [ [NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ZooKeeperService has these dependencies [ [NameRegistration{name=MachineKeyService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : HTTPTransport has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ComponentConfigurationService}, NameRegistration{name=ServerMetricsService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DeploymentStatusService has these dependencies [ [NameRegistration{name=RepositoryService}, NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ConfigStoreService has these dependencies [ [NameRegistration{name=ServerBindService}, NameRegistration{name=RepositoryService}, NameRegistration{name=HttpClientService}, NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ServerMetricsService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : MetricsService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:02,269  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : TimeSeriesCounterService has these dependencies [ [NameRegistration{name=ServerRegistrationService}, NameRegistration{name=MetricsService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DEKService has these dependencies [ [NameRegistration{name=ServerRegistrationService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : AccessControl has these dependencies [ [NameRegistration{name=CacheService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DebugService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : CommunicationService has these dependencies [ [NameRegistration{name=WebService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : QuotaService has these dependencies [ [NameRegistration{name=TimeSeriesCounterService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : AuthenticationService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=CacheService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=DataStoreService}, NameRegistration{name=HttpClientService}] ]
2021-11-02 17:29:02,270  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : UserService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=CacheService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ResourceService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=CacheService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : RepositoryService has these dependencies [ [NameRegistration{name=ZooKeeperService}, NameRegistration{name=DataStoreService}, NameRegistration{name=ServerMetricsService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ClusterService has these dependencies [ [NameRegistration{name=ServerRegistrationService}, NameRegistration{name=CommunicationService}, NameRegistration{name=ServerBindObserverService}, NameRegistration{name=ZooKeeperService}, NameRegistration{name=MetricsService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : QueueClientService has these dependencies [ [NameRegistration{name=ServerRegistrationService}, NameRegistration{name=MetricsService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : CacheService has these dependencies [ [NameRegistration{name=EventService}, NameRegistration{name=ClusterService}, NameRegistration{name=MetricsService}, NameRegistration{name=DataStoreService}, NameRegistration{name=CpsRuntimeService}, NameRegistration{name=HttpClientService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ServerBindService has these dependencies [ [NameRegistration{name=ServerRegistrationService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ServerBindObserverService has these dependencies [ [NameRegistration{name=ServerRegistrationService}] ]
2021-11-02 17:29:02,271  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : FeatureService has these dependencies [ [NameRegistration{name=OrganizationService}] ]
2021-11-02 17:29:02,272  main WARN  DataDispatchService - DataDispatchServiceImpl.start() : No Destination is specified. The Dispatch service will not be enabled
2021-11-02 17:29:02,273  main INFO  DataDispatchService - DataDispatchServiceImpl.start() : Starting DataDispatchService TYPE=NONE DESTINATION=
2021-11-02 17:29:02,273  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : DataDispatchService
2021-11-02 17:29:02,274  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : LogService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:02,274  main INFO  S.SECURITY_POLICY_SERVICE - SecurityPolicyServiceImpl.start() : REST mgmt api access is allowed only to the deployed orgs in message-processor
2021-11-02 17:29:02,276  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : SecurityPolicyService
2021-11-02 17:29:02,276  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : MachineKeyService
2021-11-02 17:29:02,276  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ZooKeeperService has these dependencies [ [NameRegistration{name=MachineKeyService}] ]
2021-11-02 17:29:02,277  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : ZooKeeperService
2021-11-02 17:29:02,277  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : FeatureFlagService has these dependencies [ [NameRegistration{name=ZooKeeperService}] ]
2021-11-02 17:29:02,278  main INFO  c.a.f.FeatureFlagService - FeatureFlagsPersistance.init() : AX FeatureState newProtoBuf='ON' uriMetricsEnabled='ON'
2021-11-02 17:29:02,278  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : FeatureFlagService
2021-11-02 17:29:02,278  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : CpsRuntimeService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ServerRegistrationService}, NameRegistration{name=ServerBindService}, NameRegistration{name=OrganizationService}] ]
2021-11-02 17:29:02,278  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ComponentConfigurationService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:02,279  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : SecurityService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=RepositoryService}, NameRegistration{name=EventService}, NameRegistration{name=UserService}, NameRegistration{name=ResourceService}, NameRegistration{name=HttpClientService}] ]
2021-11-02 17:29:02,279  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : EncryptionKeyService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=RepositoryService}] ]
2021-11-02 17:29:02,279  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : EventService
2021-11-02 17:29:02,279  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : OrganizationService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=RepositoryService}] ]
2021-11-02 17:29:02,279  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : StorageService has these dependencies [ [NameRegistration{name=RepositoryService}, NameRegistration{name=FeatureService}] ]
2021-11-02 17:29:02,279  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DataStoreService has these dependencies [ [NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:02,760  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : WebService
2021-11-02 17:29:02,760  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : CommunicationService has these dependencies [ [NameRegistration{name=WebService}] ]
2021-11-02 17:29:02,966  main WARN  i.n.b.ServerBootstrap - AbstractBootstrap.setChannelOption() : Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x8594cc48]'
2021-11-02 17:29:02,967  main WARN  i.n.b.ServerBootstrap - AbstractBootstrap.setChannelOption() : Unknown channel option 'TCP_NODELAY' for channel '[id: 0x8594cc48]'
2021-11-02 17:29:02,974  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : CommunicationService
2021-11-02 17:29:02,975  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ServerMetricsService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:02,975  main INFO  S.HTTPCLIENTSERVICE - ServerMetricsServiceImpl.start() : Prometheus Metrics Enabled Histogram spec is BUCKETS,1D,2D,5D,10D,25D,50D,75D,100D,250D,500D,750D,1000D,2500D,5000D,7500D,10000.
2021-11-02 17:29:03,108  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : ServerMetricsService
2021-11-02 17:29:03,109  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : MetricsService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:03,117  qtp1029898472-127 WARN  REST - APIRegistry.locateSubResource() : No match found for request path /servers/self/uuid/
2021-11-02 17:29:03,122  qtp1029898472-127 ERROR REST - ExceptionMapper.toResponse() : Error occurred : null

	org.apache.cxf.jaxrs.JAXRSInvoker.checkResultObject(JAXRSInvoker.java:336)
	org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:211)
	org.apache.cxf.jaxrs.JAXRSInvoker.invoke(JAXRSInvoker.java:92)
	org.apache.cxf.interceptor.ServiceInvokerInterceptor$1.run(ServiceInvokerInterceptor.java:58)
	
2021-11-02 17:29:03,141  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : MetricsService
2021-11-02 17:29:03,141  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DebugService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:03,142  main INFO  DEBUG.SERVICE - DebugServiceImpl.start() : Inactive timeout=300000 seconds. Max contexts=10. Filters Enabled=false
2021-11-02 17:29:03,142  main INFO  DEBUG.SERVICE - DebugServiceImpl.start() : Debug Session Transaction Id prefix is an empty string.
2021-11-02 17:29:03,143  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : DebugService
2021-11-02 17:29:03,143  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : LogService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:03,144  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : LogService
2021-11-02 17:29:03,144  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ComponentConfigurationService has these dependencies [ [NameRegistration{name=CommunicationService}] ]
2021-11-02 17:29:03,146  main WARN  KERNEL.DEPLOYMENT - ServiceDeployer.loadPropertiesFromResources() : ServiceDeployer.getProperties : Resource file router-message-processor-communication.properties not found in classpath
2021-11-02 17:29:03,149  main WARN  KERNEL.DEPLOYMENT - ServiceDeployer.loadPropertiesFromResources() : ServiceDeployer.getProperties : Resource file forward_proxy.properties not found in classpath
2021-11-02 17:29:03,185  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : ComponentConfigurationService
2021-11-02 17:29:03,185  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : HttpClientService has these dependencies [ [NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:03,202  main INFO  S.HTTPCLIENTSERVICE - JettyHttpClient.initHttpClient() : Starting new Jetty Http Client : Jetty Client  Http2=false TrustAll=true connTimeOut=3 ForwardProxy=null CookieStore=null
2021-11-02 17:29:03,254  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : HttpClientService
2021-11-02 17:29:03,255  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : HTTPTransport has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=ComponentConfigurationService}, NameRegistration{name=ServerMetricsService}] ]
2021-11-02 17:29:03,276  main INFO  HTTP.SERVICE - HTTPTransport.configure() : Block LocalHost connection=false. Block site local connections=false.
2021-11-02 17:29:03,278  main INFO  HTTP.SERVICE - HTTPTransport.start() : Idle threshold of concurrent channels is 800 (100 per selector). Idle channels will be closed when this limit is reached.
2021-11-02 17:29:03,278  main INFO  HTTP.SERVICE - HTTPTransport.start() : Consume large message before error is set to true
2021-11-02 17:29:03,378  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : HTTPTransport
2021-11-02 17:29:03,378  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DataStoreService has these dependencies [ [NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:03,391  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : DataStoreService
2021-11-02 17:29:03,391  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : RepositoryService has these dependencies [ [NameRegistration{name=ZooKeeperService}, NameRegistration{name=DataStoreService}, NameRegistration{name=ServerMetricsService}] ]
2021-11-02 17:29:03,392  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : RepositoryService
2021-11-02 17:29:03,392  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : DeploymentStatusService has these dependencies [ [NameRegistration{name=RepositoryService}, NameRegistration{name=ComponentConfigurationService}] ]
2021-11-02 17:29:03,392  main INFO  c.a.d.DeploymentStatusServiceClientImpl - DeploymentStatusServiceClientImpl.initDelegate() : Initializing deployment status delegate with setting configstoreEnabled: false
2021-11-02 17:29:03,396  main INFO  c.a.d.DeploymentStatusServiceClientImpl - DeploymentStatusServiceClientImpl.start() : Initializing DeploymentStatusAdapter for bootup, with batching enabled: false
2021-11-02 17:29:03,396  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : DeploymentStatusService
2021-11-02 17:29:03,396  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : EncryptionKeyService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=RepositoryService}] ]
2021-11-02 17:29:03,398  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : EncryptionKeyService
2021-11-02 17:29:03,398  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : OrganizationService has these dependencies [ [NameRegistration{name=CommunicationService}, NameRegistration{name=RepositoryService}] ]
2021-11-02 17:29:03,398  main INFO  ORGANIZATIONS - OrganizationServiceImpl.start() : Starting OrganizationService w/ http client enabled = false
2021-11-02 17:29:03,403  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : OrganizationService
2021-11-02 17:29:03,404  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : FeatureService has these dependencies [ [NameRegistration{name=OrganizationService}] ]
2021-11-02 17:29:03,405  main INFO  FeatureService - SystemDefaultConfiguration.setupXSLDoctypeFlag() : Allow XSL External entities system default is true. Trial mode is false.
2021-11-02 17:29:03,406  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : FeatureService
2021-11-02 17:29:03,406  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : StorageService has these dependencies [ [NameRegistration{name=RepositoryService}, NameRegistration{name=FeatureService}] ]
2021-11-02 17:29:03,407  main INFO  STORAGE.SERVICE - StorageServiceImpl.start() : Starting class com.apigee.storage.StorageServiceImpl with configuration StorageServiceConfiguration{storage.service.enabled=false, storage.service.bundle.comparison.enabled=true, storage.gcs.retry.delay.initial.seconds=1, storage.gcs.retry.delay.max.seconds=8, storage.gcs.retry.delay.multiplier=2, storage.gcs.retry.max.attempts=5, storage.gcs.retry.total.timeout.seconds=50, storage.gcs.rpc.timeout.initial.seconds=50, storage.gcs.rpc.timeout.max.seconds=50, storage.gcs.rpc.timeout.multiplier=1, storage.gcs.file.streaming.size=1000000, storage.gcs.file.streaming.buffer.size=8192}
2021-11-02 17:29:03,408  main INFO  STORAGE.SERVICE - StorageServiceImpl.start() : Start class com.apigee.storage.StorageServiceImplcomplete.
2021-11-02 17:29:03,408  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : StorageService
2021-11-02 17:29:03,408  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : ServerRegistrationService has these dependencies [ [NameRegistration{name=RepositoryService}, NameRegistration{name=CommunicationService}, NameRegistration{name=ComponentConfigurationService}, NameRegistration{name=ServerMetricsService}] ]
2021-11-02 17:29:03,408  main INFO  REGISTRATION - ServerRegistrationServiceImpl.start() : starting ServerRegistrationService
2021-11-02 17:29:03,410  main INFO  REGISTRATION - ServerRegistrationServiceImpl.initServiceRegistrationAdapter() : Initialized server registration zookeeper adapter.
2021-11-02 17:29:03,483  main INFO  c.a.i.InputValidator - InputValidator.getEnforcementTimestamp() : checkmarx enforcement timestamp set to 0
2021-11-02 17:29:03,488  main WARN  REGISTRATION - CommunicationInfoBuilder.loadIPAddresses() : CommunicationInfoBuilder.loadIPAddresses : File /opt/apigee/ec2.properties is missing. Will use localhost as default for all the hosts
2021-11-02 17:29:03,650  main INFO  REGISTRATION - ZKServerRegistrationAdapter.storeServerRegistrationPath() : Registering the server uuid 3979b825-bdc3-4764-a284-aa9b900107b8 with region dc-1 and pod gateway information
2021-11-02 17:29:03,668  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.startService() : ServiceDeployer.deploy() : Successfully started the service : ServerRegistrationService
2021-11-02 17:29:03,668  main INFO  KERNEL.DEPLOYMENT - ServiceDeployer.getUndeployedRequirements() : TimeSeriesCounterService has these dependencies [ [NameRegistration{name=ServerRegistrationService}, NameRegistration{name=MetricsService}, NameRegistration{name=DataStoreService}] ]
2021-11-02 17:29:03,674  main INFO  ZOOKEEPER - ZooKeeperServiceImpl.registerPathWatcher() : attaching watcher on path /regions/dc-1/pods/gateway/types/counter-datastore/{uuid}, async is true
2021-11-02 17:29:03,755  main INFO  DATASTORE.CASSANDRA - DataStoreServiceImpl.createConnectionPoolKey() : created connection pool key counter#10.10.214.121_10.10.214.122_10.10.214.123 for config name counter-datastore
2021-11-02 17:29:03,760  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=1349715]
2021-11-02 17:29:03,762  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=1349715]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,762  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=635171]
2021-11-02 17:29:03,762  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=635171]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,763  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=634943]
2021-11-02 17:29:03,763  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=634943]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,763  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=1349929]
2021-11-02 17:29:03,763  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=1349929]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,763  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=3435]
2021-11-02 17:29:03,764  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=3435]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,764  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=3361]
2021-11-02 17:29:03,764  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=3361]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,764  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=3435]
2021-11-02 17:29:03,765  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=3435]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,765  ServerProtocolChildGroup-RPC-0 ERROR RPC - RPCMachineImpl.processFrame() : Unknown Target com.apigee.cluster.v2 for the RPC request frame [type=REQUEST dataType=PROTO2RPC correlationId=3443]
2021-11-02 17:29:03,765  ServerProtocolChildGroup-RPC-0 ERROR RPC - ServerHandleImpl.inboundBufferUpdated() : Error processing frame [type=REQUEST dataType=PROTO2RPC correlationId=3443]: Unknown target com.apigee.cluster.v2
2021-11-02 17:29:03,774  main INFO  m.p.c.m.ConfigurableConsistencyLevel - ConfigurableConsistencyLevel.setDefaultReadConsistencyLevel() : Default read ConsistencyLevel set to: LOCAL_QUORUM.
2021-11-02 17:29:03,774  main INFO  m.p.c.m.ConfigurableConsistencyLevel - ConfigurableConsistencyLevel.setDefaultWriteConsistencyLevel() : Default write ConsistencyLevel set to: LOCAL_QUORUM.
2021-11-02 17:29:03,872  main INFO  c.n.a.c.i.ConnectionPoolMBeanManager - ConnectionPoolMBeanManager.registerMonitor() : Registering mbean: com.netflix.MonitoredResources:type=ASTYANAX,name=counter-datastore,ServiceType=connectionpool
